price_category,price,ram,internal_memory,screen_size,screen_tech,refresh_rate,camera_main_resolution,camera_count,brand,screen_resolution_k,chip_model
Medium,3550000.0,6.0,64,6.53,IPS LCD,60.0,48,3,Xiaomi,HD,Snapdragon 662
Medium,4150000.0,6.0,128,6.5,IPS LCD,90.0,48,3,Xiaomi,HD,Dimensity 700
Medium,3550000.0,8.0,256,6.43,AMOLED,90.0,64,3,Xiaomi,HD,Helio G96
Medium,4450000.0,6.0,128,6.6,IPS LCD,90.0,50,2,Xiaomi,HD,Dimensity 810
Low,2490000.0,6.0,128,6.58,IPS LCD,90.0,50,3,Xiaomi,HD,Helio G99
Medium,4250000.0,8.0,256,6.79,IPS LCD,90.0,108,2,Xiaomi,HD,Helio G91 ULTRA
Medium,3150000.0,8.0,256,6.74,IPS LCD,90.0,50,2,Xiaomi,HD,Dimensity 6100
Medium,4150000.0,8.0,128,6.79,IPS LCD,120.0,108,2,Xiaomi,HD,Snapdragon 4 gen 2
Medium,4950000.0,12.0,512,6.67,AMOLED,120.0,64,3,Xiaomi,HD,Helio G99 ULTRA
Medium,3250000.0,6.0,128,6.79,IPS LCD,90.0,50,2,Xiaomi,HD,Snapdragon 4 gen 2
Medium,4550000.0,8.0,128,6.79,IPS LCD,120.0,108,2,Xiaomi,HD,Helio G91 ULTRA
Medium,4490000.0,8.0,256,6.67,AMOLED,120.0,50,2,Xiaomi,HD,Dimensity 7025 ultra
Medium,4950000.0,6.0,128,6,"PS LCD, 120Hz",120.0,64,4,Xiaomi,HD,Snapdragon 732g
Medium,6950000.0,8.0,256,6.6,IPS LCD,120.0,64,3,Xiaomi,HD,Dimensity 1100
Medium,5450000.0,8.0,256,6.67,IPS LCD,120.0,48,4,Xiaomi,HD,Snapdragon 860
Medium,7350000.0,8.0,256,6.6,IPS LCD,144.0,64,3,Xiaomi,HD,Dimensity 8100
Medium,5150000.0,8.0,256,6.67,AMOLED,120.0,108,3,Xiaomi,HD,Snapdragon 695
Medium,5250000.0,8.0,256,6.67,AMOLED,120.0,48,3,Xiaomi,HD,Snapdragon 695
Medium,7000000.0,8.0,256,6.67,AMOLED,120.0,108,3,Xiaomi,HD,Snapdragon 778g
Medium,6550000.0,12.0,512,6.67,AMOLED,120.0,64,3,Xiaomi,HD,Snapdragon 7
Medium,4750000.0,12.0,256,6.67,AMOLED,120.0,108,2,Xiaomi,HD,Dimensity 6080
Medium,7990000.0,12.0,512,6.67,AMOLED,120.0,64,3,Xiaomi,HD,Dimensity 8300 ultra
Medium,4950000.0,12.0,512,6.67,AMOLED,120.0,50,3,Xiaomi,HD,Dimensity 7300 ultra
Medium,4150000.0,12.0,256,6.67,AMOLED,120.0,50,2,Xiaomi,HD,Dimensity 7025 ultra
Medium,7650000.0,12.0,512,6.67,AMOLED,120.0,50,2,Xiaomi,HD,Dimensity 8400 ultra
Low,2450000.0,6.0,128,6.53,IPS LCD,60.0,13,1,Xiaomi,HD,Helio G25
Low,2650000.0,4.0,128,6.71,IPS LCD,60.0,50,2,Xiaomi,HD,Snapdragon 680
Medium,4150000.0,6.0,128,6.53,IPS LCD,60.0,48,4,Xiaomi,HD,Helio G85
Medium,5050000.0,8.0,256,6.57,AMOLED Mini Camera,60.0,48,3,Xiaomi,HD,Dimensity 820
Medium,7550000.0,8.0,256,6.57,AMOLED Mini Camera,60.0,48,4,Xiaomi,HD,Dimensity 820
Medium,3650000.0,4.0,128,6.5,LTPS LCD,90.0,50,4,Xiaomi,HD,Helio G88
Medium,3300000.0,6.0,128,6.58,IPS LCD,90.0,50,2,Xiaomi,HD,Dimensity 700
Low,1650000.0,6.0,128,6.71,IPS LCD,60.0,50,2,Xiaomi,HD,Helio G85
Medium,4250000.0,8.0,256,6.79,IPS LCD,90.0,50,3,Xiaomi,HD,Helio G88
Low,2350000.0,8.0,256,6.79,IPS LCD,90.0,50,2,Xiaomi,HD,Snapdragon 4 gen 2
Low,2550000.0,8.0,256,6.74,IPS LCD,90.0,50,2,Xiaomi,HD,Dimensity 6100
Low,2600000.0,8.0,256,6.74,IPS LCD,90.0,50,2,Xiaomi,HD,Helio G85
Low,2250000.0,4.0,128,6.74,IPS LCD,90.0,50,2,Xiaomi,HD,Dimensity 6100
Medium,4250000.0,8.0,256,6.79,IPS LCD,90.0,108,2,Xiaomi,HD,Helio G91 ULTRA
Medium,4350000.0,8.0,256,6.79,IPS LCD,120.0,108,2,Xiaomi,HD,Snapdragon 4 gen 2
Low,2950000.0,8.0,256,6.88,IPS LCD,120.0,50,1,Xiaomi,HD,Snapdragon 4 gen 2
Low,2650000.0,8.0,128,6.88,IPS LCD,120.0,50,1,Xiaomi,HD,Helio G81 ULTRA
Medium,3850000.0,8.0,256,6.88,IPS LCD,120.0,13,1,Xiaomi,HD,Snapdragon 4 gen 2
Medium,4050000.0,8.0,256,6.79,IPS LCD,120.0,108,2,Xiaomi,HD,Helio G91 ULTRA
Low,2000000.0,2.0,16,6,IPS LCD,60.0,12,2,Xiaomi,HD,Snapdragon 632
Low,2050000.0,2.0,16,5.45,IPS LCD,60.0,13,1,Xiaomi,HD,Snapdragon 439
Low,2100000.0,3.0,32,"6,26",IPS LCD,60.0,12,2,Xiaomi,HD,Snapdragon 632
Low,2450000.0,4.0,64,6.22,IPS LCD,60.0,12,2,Xiaomi,HD,Snapdragon 439
Low,2300000.0,4.0,64,6.2,IPS LCD,60.0,12,1,Xiaomi,HD,Snapdragon 439
Low,2150000.0,6.0,128,6.53,IPS LCD,60.0,13,1,Xiaomi,HD,Helio G25
Low,2750000.0,4.0,128,6.53,IPS LCD,60.0,13,3,Xiaomi,HD,Helio G35
Medium,3350000.0,6.0,128,6.53,IPS LCD,60.0,48,3,Xiaomi,HD,Snapdragon 662
Low,2950000.0,6.0,128,6.53,IPS LCD,60.0,13,4,Xiaomi,HD,Helio G80
Low,2750000.0,3.0,32,6.52,IPS LCD,60.0,8,2,Xiaomi,HD,Helio a22
Low,2250000.0,6.0,128,6.71,IPS LCD,90.0,8,2,Xiaomi,HD,Helio G36
Low,1750000.0,3.0,64,6.71,IPS LCD,90.0,8,2,Xiaomi,HD,Tiger t603 8
Low,2350000.0,8.0,256,6.88,IPS LCD,120.0,13,1,Xiaomi,HD,Helio G81 ULTRA
Low,2550000.0,4.0,128,6.88,IPS LCD,120.0,50,1,Xiaomi,HD,Snapdragon 4
Low,2250000.0,6.0,128,6.88,IPS LCD,120.0,32,1,Xiaomi,HD,Unisoc t7250 8
Medium,3950000.0,6.0,64,6.39,AMOLED,60.0,48,3,Xiaomi,HD,Snapdragon 730
Medium,3950000.0,6.0,64,6.39,Super AMOLED,60.0,48,3,Xiaomi,HD,Snapdragon 855
High,8650000.0,12.0,512,6.39,Super AMOLED,60.0,48,3,Xiaomi,HD,Snapdragon 855
Medium,5250000.0,6.0,128,6.67,IPS LCD,120.0,48,4,Xiaomi,HD,Snapdragon 765g
High,8450000.0,8.0,256,6.67,"IPS LCD, 144Hz, HDR10+, 500 nits (typ), 650 nits (peak)",60.0,64,3,Xiaomi,HD,Snapdragon 865
Medium,4350000.0,8.0,256,6.67,IPS LCD,120.0,64,4,Xiaomi,HD,Snapdragon 730g
Medium,5350000.0,8.0,128,6.67,IPS LCD,120.0,64,4,Xiaomi,HD,Snapdragon 765g
Medium,6050000.0,6.0,128,6.67,IPS LCD,120.0,64,4,Xiaomi,HD,Snapdragon 768g
High,13050000.0,8.0,2128,6.67,Super AMOLED,60.0,64,4,Xiaomi,HD,Snapdragon 865
High,8650000.0,12.0,128,6.67,Super AMOLED,60.0,64,4,Xiaomi,HD,Snapdragon 865
Medium,7750000.0,8.0,256,6.67,AMOLED,120.0,64,4,Xiaomi,HD,Dimensity 1000
Medium,5250000.0,12.0,256,6.67,E4 AMOLED,120.0,48,3,Xiaomi,HD,Snapdragon 870
Medium,4450000.0,12.0,256,6.67,Super AMOLED,120.0,48,3,Xiaomi,HD,Snapdragon 870
Medium,4750000.0,12.0,256,6.67,OLED,120.0,64,3,Xiaomi,HD,Dimensity 1200
High,9250000.0,12.0,256,6.67,Super AMOLED,120.0,108,4,Xiaomi,HD,Snapdragon 888
Medium,4950000.0,12.0,256,6.67,OLED,120.0,48,3,Xiaomi,FHD,Dimensity 8100
Medium,7950000.0,12.0,512,6.67,OLED,144.0,108,3,Xiaomi,HD,Snapdragon 8 gen 1
High,12450000.0,12.0,256,6.67,OLED,120.0,64,3,Xiaomi,HD,Snapdragon 8 gen 1
Medium,7450000.0,12.0,512,6.67,OLED,120.0,108,3,Xiaomi,FHD,Dimensity 9000
Medium,7950000.0,12.0,512,6.67,OLED,144.0,108,3,Xiaomi,HD,Snapdragon 8 gen 1
Medium,4950000.0,12.0,512,6.67,OLED,120.0,48,3,Xiaomi,FHD,Dimensity 8200
Medium,6350000.0,16.0,512,6.67,OLED,120.0,64,3,Xiaomi,FHD,Snapdragon 8 gen 1
High,8950000.0,16.0,512,6.67,OLED,120.0,54,3,Xiaomi,FHD,Snapdragon 8 gen 2
Medium,7550000.0,24.0,1024,6.67,OLED,144.0,50,3,Xiaomi,HD,Dimensity 9200
Medium,5650000.0,16.0,1024,6.67,OLED,120.0,64,3,Xiaomi,HD,Dimensity 8300 ultra
Medium,7350000.0,16.0,1024,6.67,OLED,120.0,50,3,Xiaomi,FHD,Snapdragon 8 gen 2
High,9550000.0,24.0,1024,6.67,OLED,120.0,50,3,Xiaomi,FHD,Snapdragon 8 gen 3
High,8750000.0,24.0,1024,6.67,OLED,144.0,50,3,Xiaomi,HD,Dimensity 9300
High,8750000.0,16.0,1024,6.67,OLED,120.0,50,2,Xiaomi,FHD,Snapdragon 8 gen 3
High,12750000.0,16.0,1024,6.67,OLED,120.0,50,3,Xiaomi,FHD,Snapdragon 8 e
High,8850000.0,16.0,1024,6.67,OLED,144.0,50,3,Xiaomi,HD,Dimensity 9400 plus
High,9950000.0,16.0,1024,6.67,OLED,120.0,50,2,Xiaomi,FHD,Snapdragon 8 e
High,14950000.0,16.0,1024,6.67,OLED,120.0,50,3,Xiaomi,FHD,Snapdragon 8 e
Medium,3800000.0,8.0,128,6.43,AMOLED,60.0,64,4,Xiaomi,HD,Helio G95
Medium,3850000.0,6.0,128,6.43,Super AMOLED,60.0,48,4,Xiaomi,HD,Snapdragon 678
Medium,3850000.0,8.0,256,6.5,IPS LCD,90.0,48,3,Xiaomi,HD,Dimensity 700
Medium,5850000.0,8.0,256,6.6,IPS LCD,120.0,64,3,Xiaomi,HD,Dimensity 1100
Medium,5850000.0,8.0,256,6.67,AMOLED,120.0,108,4,Xiaomi,HD,Snapdragon 732g
Medium,4350000.0,8.0,256,6.67,Super AMOLED,120.0,108,3,Xiaomi,HD,Snapdragon 695
Medium,4950000.0,8.0,128,6.43,AMOLED,90.0,108,4,Xiaomi,HD,Helio G96
Medium,3850000.0,8.0,512,6.6,IPS LCD,144.0,64,3,Xiaomi,HD,Dimensity 8100
Medium,3750000.0,8.0,512,6.6,IPS LCD,144.0,64,3,Xiaomi,HD,Dimensity 8100
Medium,3750000.0,6.0,128,6.43,AMOLED,90.0,50,4,Xiaomi,HD,Snapdragon 680
Low,2950000.0,8.0,256,6.6,IPS LCD,90.0,50,2,Xiaomi,HD,Dimensity 810
Medium,3250000.0,8.0,128,6.67,Super AMOLED,120.0,108,4,Xiaomi,HD,Helio G96
Medium,4950000.0,8.0,256,6.67,Super AMOLED,120.0,108,4,Xiaomi,HD,Dimensity 920
Medium,3450000.0,8.0,128,6.67,Super AMOLED,120.0,108,3,Xiaomi,HD,Snapdragon 695
Medium,3650000.0,8.0,256,6.67,AMOLED,120.0,108,3,Xiaomi,HD,Dimensity 920
Medium,3950000.0,8.0,128,6.5,IPS LCD,90.0,48,2,Xiaomi,HD,Dimensity 700
Low,2550000.0,8.0,256,6.79,IPS LCD,90.0,50,2,Xiaomi,HD,Snapdragon 4 gen 2
Medium,5550000.0,12.0,256,6.67,OLED,120.0,48,2,Xiaomi,HD,Snapdragon 4 gen 1
Medium,5250000.0,8.0,256,6.43,AMOLED,90.0,108,3,Xiaomi,HD,Helio G96
Medium,3950000.0,12.0,512,6.6,IPS LCD,144.0,64,3,Xiaomi,HD,Dimensity 8200 ultra
Low,2550000.0,8.0,256,6.67,Samsung GOLED,120.0,48,2,Xiaomi,HD,Snapdragon 4 gen 1
Medium,3350000.0,8.0,256,6.67,AMOLED,120.0,50,3,Xiaomi,HD,Snapdragon 685
Medium,3950000.0,8.0,256,6.67,OLED,120.0,200,3,Xiaomi,HD,Dimensity 1080
Medium,3750000.0,12.0,256,6.67,OLED,120.0,50,3,Xiaomi,HD,Dimensity 1080
Medium,5650000.0,8.0,256,6.67,AMOLED,120.0,108,4,Xiaomi,HD,Snapdragon 732g
Medium,5950000.0,12.0,256,6.67,OLED,120.0,200,3,Xiaomi,HD,Dimensity 1080
Medium,4250000.0,12.0,256,6.67,OLED,120.0,108,3,Xiaomi,HD,Snapdragon 778g
Medium,4750000.0,16.0,512,6.67,OLED,120.0,64,3,Xiaomi,HD,Snapdragon 7 gen 2
High,8450000.0,12.0,256,6.67,OLED,120.0,64,3,Xiaomi,HD,Snapdragon 7 gen 2
Medium,4950000.0,12.0,512,6.79,IPS LCD,120.0,50,2,Xiaomi,HD,Snapdragon 4 gen 2
Medium,6780000.0,12.0,256,6.67,OLED,120.0,108,2,Xiaomi,HD,Dimensity 6080
Low,2950000.0,12.0,256,6.67,AMOLED,120.0,108,2,Xiaomi,HD,Dimensity 6080
Medium,3650000.0,8.0,256,6.67,AMOLED,120.0,108,3,Xiaomi,HD,Snapdragon 685
Medium,6950000.0,12.0,512,6.67,AMOLED,120.0,200,3,Xiaomi,HD,Helio G99 ULTRA
Medium,4150000.0,16.0,512,6.67,AMOLED,120.0,200,3,Xiaomi,HD,Snapdragon 7
Medium,6450000.0,16.0,512,6.67,OLED,120.0,200,3,Xiaomi,HD,Dimensity 7200 ultra
Medium,7850000.0,12.0,512,6.67,OLED,120.0,200,3,Xiaomi,HD,Dimensity 7200 ultra
Medium,6650000.0,8.0,256,6.67,AMOLED,120.0,200,3,Xiaomi,HD,Helio G99 ULTRA
Medium,4050000.0,12.0,256,6.67,OLED,120.0,50,2,Xiaomi,HD,Dimensity 7025 ultra
Medium,5450000.0,8.0,256,6.67,AMOLED,120.0,50,3,Xiaomi,HD,Dimensity 7025 ultra
Medium,4000000.0,8.0,256,6.67,AMOLED,120.0,108,3,Xiaomi,HD,Helio G99 ULTRA
Medium,4650000.0,12.0,512,6.67,AMOLED,120.0,50,3,Xiaomi,HD,Dimensity 7300 ultra
Medium,5950000.0,12.0,512,6.67,AMOLED,120.0,200,3,Xiaomi,HD,Helio G100 ULTRA
Medium,6750000.0,16.0,512,6.67,AMOLED,120.0,50,3,Xiaomi,HD,Snapdragon 7
Medium,3050000.0,3.0,32,6.3,IPS LCD,60.0,48,2,Xiaomi,HD,Snapdragon 660
Medium,3700000.0,6.0,128,6.3,IPS LCD,60.0,48,2,Xiaomi,HD,Snapdragon 675
Medium,3350000.0,6.0,128,6.3,IPS LCD,60.0,48,4,Xiaomi,HD,Snapdragon 665
Medium,5200000.0,6.0,128,6.53,IPS LCD,60.0,64,4,Xiaomi,HD,Helio G90
Medium,3950000.0,8.0,256,6.53,IPS LCD,60.0,64,4,Xiaomi,HD,Helio G90
Medium,4550000.0,8.0,256,6.53,"IPS LCD, 450 nits (typ)",60.0,48,3,Xiaomi,HD,Dimensity 800
Medium,5950000.0,8.0,128,6.67,IPS LCD,60.0,48,4,Xiaomi,HD,Snapdragon 720g
Medium,5450000.0,8.0,256,6.67,IPS LCD,120.0,108,4,Xiaomi,HD,Snapdragon 750g
Medium,5250000.0,16.0,1024,6.67,AMOLED,120.0,50,2,Xiaomi,HD,Snapdragon 8
High,9350000.0,16.0,512,6.67,AMOLED,120.0,50,2,Xiaomi,HD,Snapdragon 8
Medium,7450000.0,16.0,512,6.67,AMOLED,120.0,50,2,Xiaomi,HD,Dimensity 8400 ultra
High,8050000.0,16.0,1024,6.67,LTPO AMOLED,120.0,50,2,Xiaomi,HD,Snapdragon 8
Low,1790000.0,3.0,64,6.52,IPS LCD,60.0,13,3,ZTE,HD,Sc986 3a
Low,2990000.0,8.0,256,6.6,IPS LCD,60.0,50,2,ZTE,HD,Unisoc t606
Medium,3550000.0,8.0,256,6.67,OLED,90.0,64,3,ZTE,HD,Snapdragon 870
Medium,4950000.0,6.0,128,6.9,OLED,120.0,50,2,ZTE,HD,Snapdragon 7 gen 1
High,10450000.0,12.0,512,6.9,OLED,120.0,50,2,ZTE,HD,Dimensity 7300
Medium,4950000.0,12.0,512,6.72,IPS LCD,120.0,108,3,ZTE,HD,Unisoc t820 8
Low,2150000.0,4.0,128,6.7,IPS LCD,120.0,50,1,ZTE,HD,Unisoc t7200 8
Medium,4450000.0,8.0,256,6.72,IPS LCD,120.0,50,2,ZTE,HD,Tiger t820 8
Medium,5050000.0,8.0,512,6.72,IPS LCD,120.0,50,2,ZTE,HD,Snapdragon 7
Medium,5690000.0,12.0,256,6.8,AMOLED,120.0,50,2,ZTE,HD,Unisoc t9100 8
Premium,16950000.0,12.0,512,6.85,AMOLED,144.0,50,3,ZTE,HD,Snapdragon 8 e
Premium,17050000.0,12.0,512,6.8,AMOLED,120.0,50,3,ZTE,HD,Snapdragon 8 gen 3
High,12150000.0,16.0,1024,6.78,AMOLED,120.0,50,3,ZTE,HD,Snapdragon 8 gen 2
High,9650000.0,16.0,1024,6.67,AMOLED,144.0,64,2,ZTE,HD,Snapdragon 8 gen 2
High,13450000.0,16.0,1024,6.8,AMOLED,120.0,64,3,ZTE,HD,Snapdragon 8 gen 2
High,10500000.0,16.0,1024,6.8,AMOLED,120.0,50,3,ZTE,HD,Snapdragon 8 gen 2
High,14850000.0,16.0,1024,6.8,AMOLED,120.0,64,3,ZTE,HD,Snapdragon 8 gen 3
High,12950000.0,16.0,1024,6.8,AMOLED,120.0,64,3,ZTE,HD,Snapdragon 8 gen 3
High,14790000.0,16.0,512,6.8,AMOLED,120.0,64,3,ZTE,HD,Snapdragon 8 gen 3
Premium,16150000.0,24.0,1024,6.85,AMOLED,144.0,64,3,ZTE,HD,Snapdragon 8 e
